Languages:5
Fre: "Il y a beaucoup de choses Ö faire. Tout d'abord, le GÇnÇral Popov doit payer pour tout ce qu'il a fait Ö notre famille... et je vais m'assurer qu'il le fait."
Ita: "Ci sono cosç tante cose da fare, ma innanzitutto il Generale Popov deve pagare per le sue malefatte contro la nostra famiglia...e io farï in modo che accada."
Spa: "Tenemos muchas cosas por hacer. La m†s importante es que el general Popov pague por lo que hizo a nuestra familia.... Y me voy a asegurar de que lo haga..."
Ger: "Es gibt sehr viel zu tun. Am wichtigsten ist, da· General Popow fÅr seine Schandtaten gegen unsere Familie bezahlt... und genau dafÅr werde ich sorgen."
Filename:       SAYESYOU
Eng: "Yes, you are right.  I must come with you - now that we are reunited, my place is at your side, and I want to play my part in avenging our family."
Fre: "Oui, tu as raison. Je dois venir avec toi. Maintenant que nous sommes rÇunis, ma place est Ö tes cìtÇs. Et je veux aussi venger notre famille."
Ita: "Sç, hai ragione. Io devo venire con te, ora che siamo di nuovo uniti, il mio posto ä al tuo fianco, e voglio aiutarti a vendicare la nostra famiglia."
Spa: "S°, tienes raz¢n. Y yo irÇ contigo. Ahora que nos hemos reunido de nuevo, mi sitio est† a tu lado. Yo tambiÇn quiero participar en la venganza de nuestra familia."
Ger: "Ja, du hast recht. Ich mu· mit dir kommen. Jetzt, wo wir wieder vereint sind, ist mein Platz an deiner Seite, und ich will das meine tun, um unsere Familie zu rÑchen."
Filename:       SRIKNOWT
Eng: "I know that is what your heart desires my sister, but you have other vital matters to attend to."
Fre: "Je sais que c'est ce que tu souhaites dans ton cour, petite sour, mais tu as d'autres tÉches plus importantes Ö effectuer."
Ita: "Sorella mia, so che questo ä quello che il tuo cuore desidera, ma tu hai altri importanti compiti da svolgere."
Spa: "SÇ que lo deseas de coraz¢n, hermana m°a. Pero tienes otras cosas, m†s importantes, de las que ocuparte."
Ger: "Ich wei·, da· dein Herz sich danach sehnt, Schwester, aber du mu·t dich um andere dringende Angelegenheiten kÅmmern."
Filename:       SAWHATDO
Eng: "What do you mean?"
Fre: "Qu'est-ce que tu veux dire ?"
Ita: "Cosa intendi?"
Spa: "®A quÇ te refieres?"
Ger: "Was meinst du damit?"
Filename:       SROURCOU
Eng: "Our country deserves to know the truth.  I will arrange for you to meet with Colonel Sergei in Moscow, and with his help you must address the Russian people and reveal everything to them - they must know about Popov and his vile crimes."
Fre: "Notre pays a le droit de savoir la vÇritÇ. Je vais organiser une rencontre avec le Colonel Sergei Ö Moscou. Avec son aide tu dois parler au peuple russe et tout lui dire. Il doit àtre averti de tous les horribles crimes commis par Popov."
Ita: "Il nostro paese merita di conoscere la veritÖ. Organizzerï un incontro tra te e il Colonnello Sergei a Mosca, e con il suo aiuto dovrai rivolgerti al popolo russo e rivelargli tutto; devono sapere di Popov e dei suoi crimini crudeli."
Spa: "Nuestro pa°s merece conocer la verdad. Voy a preparar una reuni¢n con el coronel Sergei en Mosc£, y juntos debÇis dirigiros al pueblo ruso, y revelar todo lo que sabÇis sobre Popov y sus repugnantes cr°menes."
Ger: "Unser Land mu· die Wahrheit erfahren. Ich werde ein Treffen zwischen dir und Oberst Sergej in Moskau arrangieren, und mit seiner Hilfe mu·t du dich an das russische Volk wenden. Die Menschen mÅssen alles Åber Popow und seine grausamen Untaten wissen."
Filename:       SAYESYO2
Eng: "Yes, yes, you are right - this must be done."
Fre: "Oui, oui. Tu as raison. Cela doit àtre fait."
Ita: "Sç, sç, hai ragione, devono sapere."
Spa: "S°, s°; tienes raz¢n. Es lo que debemos hacer."
Ger: "Ja, ja, du hast recht. Das mu· geschehen."
Filename:       SRTHEREI
Eng: "There is also one other thing that you must do.  In the aftermath of this war, Russia will need a new ruler - someone who can restore our beloved country to its former glory...Anastasia, you must take the throne and become Tsarina of Russia."
Fre: "Il y a autre chose que tu dois faire aussi. Apräs cette guerre, la Russie aura besoin d'un nouveau dirigeant. Quelqu'un qui pourra rendre Ö notre beau pays sa gloire passÇe... Anastasia, tu dois t'asseoir sur le trìne et devenir Tsarine de Russie."
Ita: "C'ä anche un'altra cosa che devi fare. Dopo questa guerra, la Russia avrÖ bisogno di un nuovo capo, qualcuno che puï rimettere in sesto il nostro amato paese e riportarlo alla sua gloria passata...Anastasia, tu devi prendere il trono e diventare la Zarina di Russia."
Spa: "TambiÇn debes hacer otra cosa: despuÇs de esta guerra, Rusia necesitar† un nuevo dirigente, alguien que pueda devolver la gloria pasada a nuestro amado pa°s... Anastasia, ≠debes tomar el trono, y convertirte en zarina de todas las rusias!"
Ger: "Und noch etwas mu·t du tun. Wenn dieser Krieg vorbei ist, braucht Ru·land einen neuen Herrscher - jemanden, der unser geliebtes Land zu seiner frÅheren Pracht zurÅckverhelfen kann... Anastasia, du mu·t den Thron besteigen und Zarin von Ru·land werden."
Filename:       SABUTALE
Eng: "But Alexander...!"
Fre: "Mais, Alexandre... !"
Ita: "Ma Alessandro...!"
Spa: "≠Pero Alejandro...!"
Ger: "Aber Alexander...!"
Filename:       SRPLEASE
Eng: "Please, let us not argue about this - there is too much at stake.  I can see that you still have the same ambition and determination that you had even as a child ...you are strong my sister - put this strength to good use and lead our people towards a new and better future."
Fre: "S'il te plaåt, ne discute pas. Il y a trop en jeu. Je vois que tu as la màme ambition et la màme dÇtermination que quand tu Çtais enfant... tu es forte, chäre sour. Fais bon usage de cette force et conduis notre peuple vers un nouvel avenir plus souriant."
Ita: "Per favore non discutiamone, la posta in gioco ä troppo alta. Ho notato che tu hai ancora la stessa ambizione e determinazione che avevi quando eri bambina...sorella mia, tu sei forte, fai buon uso di questa forza e conduci la nostra gente verso un futuro migliore."
Spa: "Por favor, no discutamos sobre esto. Hay demasiado en juego. SÇ que a£n te queda algo de la ambici¢n y la determinaci¢n que ya demostrabas cuando ni§a. Eres fuerte, hermana m°a. Haz que esa fuerza sirva para el bien, y conduce a nuestro pueblo hacia un futuro mejor."
Ger: "Bitte, la· uns nicht darÅber streiten - zu viel steht auf dem Spiel. Ich sehe, da· du noch den gleichen Ehrgeiz und Willen hast, den du schon als Kind zeigtest... du bist stark, liebe Schwester. Nutze diese StÑrke sinnvoll, und fÅhre unser Volk in eine neue, bessere Zukunft."
Filename:       SABUTAL2
Eng: "But Alexander, as our dear father's eldest son, you are the rightful heir to the throne - it is not mine to take."
Fre: "Mais Alexandre, tu es le fils aånÇ de notre cher päre, donc tu es l'hÇritier lÇgitime du trìne. Ce n'est pas Ö moi qu'il revient."
Ita: "Ma Alessandro, come figlio maggiore del nostro caro padre, tu hai il diritto di essere l'erede al trono, non io." 
Spa: "Pero Alejandro, como hijo primogÇnito de nuestro querido padre, eres t£ el heredero del trono. El trono no me pertenece a mi."
Ger: "Aber Alexander, als Ñltester Sohn unseres geliebten Vaters bist du der rechtmÑ·ige Thronerbe - er steht mir nicht zu."
Filename:       SRMYSIST
Eng: "My sister, you and I both know that my destiny lies with Shadow Command...I am sworn to them and I must honour my promise.  My mind is made up - you must do as I ask and go to Moscow, otherwise we may never put an end to this terrible war.  There is no time to lose - we must be on our way..."
Fre: "Chäre sour, tu sais aussi bien que moi que mon destin est liÇ au Commandement de l'Ombre... Je leur ai jurÇ obÇissance et je dois honorer ma promesse. J'ai pris ma dÇcision. Tu dois faire ce que je te demande et aller Ö Moscou, sinon nous ne mettrons peut-àtre jamais fin Ö cette terrible guerre. Il n'y a pas de temps Ö perdre. Nous devons y aller... "
Ita: "Sorella mia, sappiamo entrambi che il mio destino ä nelle mani del Commando Fantasma...ho fatto giuramento e devo onorare la mia promessa. Ho giÖ deciso, devi fare come ti dico e andare a Mosca, altrimenti non porremo mai fine a questa guerra tremenda. Non c'ä tempo da perdere, dobbiamo andarcene..."
Spa: "Hermana m°a, t£ y yo sabemos que mi destino pertenece al mando secreto... Les jurÇ que as° ser°a, y debo mantener mi promesa. Estoy decidido a que as° sea. Debes hacer lo que digo, e ir a Mosc£. Si no, nunca lograremos acabar con esta terrible guerra. No hay tiempo que perder... Tenemos que ponernos en marcha..."
Ger: "Schwester, wir wissen beide, da· mein Schicksal beim Shadow Command liegt... Ich habe einen Schwur geleistet und mu· dazu stehen. Ich habe mich entschieden: Tu, was ich verlange, und geh nach Moskau. Sonst kînnen wir diesen furchtbaren Krieg vielleicht nie beenden. Wir haben keine Zeit zu verlieren - wir mÅssen los..."
Filename:       SPASYOUM
Eng: "As you may know, agent Mortar volunteered to command a spy airship mission that disembarked over 2 days ago.  Since yesterday, we have had no radio contact with him, and we fear that the mission has been unsuccessful and that his airship has been forced down somewhere in the Alps."
Fre: "Comme vous le savez peut-àtre, l'agent Mortar s'est portÇ volontaire pour commander une mission d'espionnage en dirigeable ayant dÇbarquÇ il y a deux jours. Depuis hier, nous avons perdu tout contact radio et nous craignons que la mission ait ÇchouÇ et que son dirigeable ait ÇtÇ abattu quelque part dans les Alpes."
Ita: "Come sapete l'agente Mortar si era offerto volontario per comandare una missione spia aerea che ä partita 2 giorni fa. Da ieri non abbiamo pió contatto radio con lui, temiamo che la missione non abbia avuto successo e che l'aereo sia stato abbattuto da qualche parte nelle Alpi." 
Spa: "Como probablemente sepa, el agente Mortar se ofreci¢ voluntario para ponerse al mando de una misi¢n de espionaje aÇreo que parti¢ hace m†s de dos d°as. Desde ayer, no hemos tenido contacto por radio con Çl. Nos tememos que la misi¢n haya fracasado y que el avi¢n que transportaba al equipo haya sido derribado en alg£n punto de los Alpes." 
Ger: "Wie Sie vielleicht wissen, meldete Agent Mortar sich freiwillig zur Leitung eines Spionage-Luftschiffeinsatzes, der vor 2 Tagen begann. Seit gestern haben wir keinen Funkkontakt mehr zu ihm und fÅrchten, da· der Einsatz fehlgeschlagen ist und das Luftschiff irgendwo in den Alpen heruntergehen mu·te."
Filename:       SPASSUMI
Eng: "Assuming that this is the case, it is imperative that you locate the downed airship and retrieve our documents from it before they fall into enemy hands.  We believe that there is a road which will take you north-east from your mission start point and lead you to the last reported position of the airship.  Attempt to make this road impassable by whatever means possible in order to stop the Russians from following you or getting to the airship before you do."
Fre: "En supposant que ce soit le cas, il est impÇratif que vous localisiez le dirigeable abattu et que vous y rÇcupÇriez nos documents avant qu'ils tombent entre les mains de l'ennemi. Nous pensons qu'il y a une route vers le nord-est de votre point de dÇpart conduisant jusqu'Ö la derniäre position connue du dirigeable. Vous devez tenter par tous les moyens possibles de rendre cette route impraticable de faáon Ö empàcher les Russes de vous suivre ou d'arriver au dirigeable avant vous."
Ita: "Dando per scontato che questo ä quanto accaduto, dovete localizzare l'aereo abbattuto e recuperare i nostri documenti prima che cadano in mano nemica. Crediamo che ci sia una strada che vi porterÖ a nord est rispetto al punto di partenza della nostra missione e vi condurrÖ all'ultima posizione rilevata dell'aereo. Rendete questa strada impercorribile per qualsiasi mezzo in modo da impedire ai Russi di seguirvi o arrivare all'aereo prima di voi."
Spa: "Asumiendo que Çse sea el caso, es absolutamente fundamental que localice el aeroplano derribado y que recupere los documentos que en Çl se transportaban, antes de que caigan en manos del enemigo. Creemos que existe una carretera que le llevar† hacia el noroeste desde el punto de inicio de su misi¢n, permitiÇndole alcanzar la £ltima posici¢n conocida del aeroplano. Procure inutilizar esa carretera, usando cualquier mÇtodo a su disposici¢n para impedir que los rusos le sigan o alcancen el aeroplano antes que usted"
Ger: "Wenn dies der Fall sein sollte, mÅssen Sie das Luftschiff unbedingt finden und unsere Dokumente herausholen, bevor sie in gegnerische HÑnde fallen. Nach unseren Erkenntnissen gibt es eine Stra·e, die Sie von Ihrem Einsatzstartpunkt nach Nordosten und zur letzten gemeldeten Position des Luftschiffs fÅhrt. Versuchen Sie, diese Stra·e mit jeglichen verfÅgbaren Mitteln unpassierbar zu machen, damit die Russen Ihnen nicht folgen oder vor Ihnen zu unserem Luftschiff gelangen kînnen."
Filename:       SPYOURSE
Eng: "Your secondary mission objective is to find out what happened to agent Mortar.  Once this is done, get out of the area as quickly as you can."
Fre: "Votre objectif secondaire de mission est de dÇcouvrir ce qui est arrivÇ Ö l'agent Mortar. Une fois que ce sera fait, quittez la rÇgion aussi vite que possible."
Ita: "Il secondo obbiettivo della vostra missione ä di scoprire cosa sia accaduto all'agente Mortar. Quindi, abbandonate la zona al pió presto."
Spa: "El objetivo secundario de su misi¢n ser† descubrir quÇ le ha ocurrido al agente Mortar. Una vez que lo haya conseguido, abandone la zona tan pronto como pueda."
Ger: "Ihr SekundÑr-Einsatzziel ist herauszufinden, was mit Agent Mortar passiert ist. Wenn Sie das geschafft haben, verlassen Sie das Gebiet so schnell wie mîglich."
Filename:       S7IHADTO
Eng: "I had to leave my skis on the ice in the lake - if you get them back for me I'll give you the key to the gate."
Fre: "J'ai ÇtÇ obligÇ de laisser mes skis sur la glace du lac. Si vous me les rÇcupÇrez, je vous donnerai la clÇ du portail."
Ita: "Ho dovuto lasciare i miei sci sul ghiaccio nel lago, se riesci a recuperarli ti darï la chiave del cancello."
Spa: "Me vi obligado a dejar mis esqu°s atrapados en el hielo del lago. Si me los devuelve, le darÇ la llave."
Ger: "Ich mu·te meine Skier auf dem Eis auf dem See lassen. Wenn Sie mir sie wiederholen kînnen, gebe ich Ihnen die SchlÅssel zum Tor."
Filename:       S7WELLDO
Eng: "Well done!  Keep the skis, I'm too old to use them anyway.  Here's the key to the gate." 
Fre: "Bravo ! Gardez les skis. De toute faáon, je suis trop vieux pour m'en servir. Voici la clÇ du portail."
Ita: "Bravo! Puoi tenerti gli sci, sono troppo vecchio per usarli. Ecco la chiave del cancello."
Spa: "≠Muy bien! ≠QuÇdese con los esqu°s! De todas maneras, yo ya soy demasiado viejo para usarlos. Aqu° tiene la llave.
Ger: "Gut gemacht! Behalten Sie die Skier, ich bin sowieso zu alt dafÅr. Hier ist der SchlÅssel zum Tor."
Filename:       S4THETRA
Eng: "The traitor...<cough>... has taken the documents...hurry, Red...hurry..."
Fre: "Le traåtre... <toux>... a pris les documents... vite, Red... vite... "
Ita: "Il traditore...<tosse>...ha preso i documenti...sbrigati, Red...sbrigati..."
Spa: "El traidor...<tos>... se ha apoderado de los documentos... Date prisa... Red... Date prisa..."
Ger: "Der VerrÑter... <hust>... hat die Dokumente genommen... schnell, Red... schnell..."
